6000,1000,21.0/26,17204.82674009499,4.7420750999999655
6000,1250,21.0/26,17204.82674009499,4.953907500000014
6000,1500,9.0/26,16488.860856650324,8.021625400000062
6000,1750,19.0/26,17161.673720275743,5.083117500000071
6000,2000,19.0/26,17161.673720275743,5.859946899999954
6000,2250,21.0/26,17204.82674009499,7.510743199999979
6000,2500,21.0/26,17204.82674009499,9.344266900000093
6000,2750,21.0/26,17204.82674009499,9.468460800000003
6000,3000,4.0/26,16097.733099644578,7.176790199999914
6000,3250,19.0/26,17161.673720275743,9.103425199999947
6000,3500,19.0/26,17161.673720275743,8.535223900000005
6000,3750,21.0/26,17204.82674009499,10.429051600000093
6000,4000,21.0/26,17204.82674009499,10.436339099999941
6500,500,19.0/26,17161.673720275743,6.456762500000082
6500,750,21.0/26,17204.82674009499,6.121169399999985
6500,1000,21.0/26,17204.82674009499,5.507594300000051
6500,1250,21.0/26,17204.82674009499,4.288435100000015
6500,1500,21.0/26,17204.82674009499,8.043683399999964
6500,1750,21.0/26,17204.82674009499,6.107683400000042
6500,2000,19.0/26,17161.673720275743,8.735068099999921
6500,2250,21.0/26,17204.82674009499,7.960372799999959
6500,2500,21.0/26,17204.82674009499,9.947067399999924
6500,2750,10.0/26,16509.531933334096,8.59119880000003
6500,3000,21.0/26,17204.82674009499,9.585562400000072
6500,3250,19.0/26,17161.673720275743,8.509394600000064
6500,3500,21.0/26,17204.82674009499,9.85267829999998
6500,3750,21.0/26,17204.82674009499,8.74650310000004
6500,4000,21.0/26,17204.82674009499,11.017195799999968
7000,500,17.0/26,17077.20118341242,3.413451699999996
7000,750,19.0/26,17161.673720275743,3.4065714000000753
7000,1000,3.0/26,15913.064715190663,3.7812148000000434
7000,1250,21.0/26,17204.82674009499,4.7245002999999315
7000,1500,21.0/26,17204.82674009499,8.090045300000043
7000,1750,21.0/26,17204.82674009499,7.125409699999977
7000,2000,21.0/26,17204.82674009499,5.5534335999999485
7000,2250,19.0/26,17161.673720275743,9.203348799999958
7000,2500,19.0/26,17161.673720275743,9.986897800000065
7000,2750,19.0/26,17161.673720275743,7.999046299999918
7000,3000,21.0/26,17204.82674009499,9.02402260000008
7000,3250,10.0/26,16657.688975811576,6.988963199999944
7000,3500,19.0/26,17161.673720275743,9.111810300000002
7000,3750,21.0/26,17204.82674009499,9.49261649999994
7000,4000,14.0/26,16999.79156525111,10.500630900000033
7500,500,21.0/26,17204.82674009499,4.832569600000056
7500,750,19.0/26,17161.673720275743,4.867023700000004
7500,1000,19.0/26,17161.673720275743,3.900614599999926
7500,1250,19.0/26,17161.673720275743,5.457561700000042
7500,1500,19.0/26,17161.673720275743,5.344253199999912
7500,1750,21.0/26,17204.82674009499,7.662434399999938
7500,2000,21.0/26,17204.82674009499,9.596853900000042
7500,2250,21.0/26,17204.82674009499,7.456696100000045
7500,2500,21.0/26,17204.82674009499,8.19462969999995
7500,2750,21.0/26,17204.82674009499,9.494686000000002
7500,3000,21.0/26,17204.82674009499,8.291103199999952
7500,3250,21.0/26,17204.82674009499,8.679092200000014
7500,3500,3.0/26,16173.694039055688,8.5051097999999
7500,3750,21.0/26,17204.82674009499,11.49672129999999
7500,4000,19.0/26,17161.673720275743,10.824791600000026
8000,500,19.0/26,17161.673720275743,5.138515899999902
8000,750,4.0/26,15885.455435863722,3.4300806999999622
8000,1000,19.0/26,17161.673720275743,5.198814100000163
8000,1250,19.0/26,17161.673720275743,5.0793842999999015
8000,1500,19.0/26,17161.673720275743,5.325992000000042
8000,1750,7.0/26,16461.759631469566,5.604371599999922
8000,2000,21.0/26,17204.82674009499,7.998975100000052
8000,2250,4.0/26,15950.088819720986,9.559583099999827
8000,2500,19.0/26,17161.673720275743,6.9462069000001065
8000,2750,19.0/26,17161.673720275743,10.60120629999983
8000,3000,21.0/26,17204.82674009499,7.72363519999999
8000,3250,21.0/26,17204.82674009499,8.065285700000004
8000,3500,19.0/26,17161.673720275743,11.375267600000143
8000,3750,21.0/26,17204.82674009499,10.779015099999924
8000,4000,21.0/26,17204.82674009499,11.03127910000012
8500,500,21.0/26,17204.82674009499,4.345660699999826
8500,750,19.0/26,17161.673720275743,4.001603500000101
8500,1000,19.0/26,17161.673720275743,9.360057200000028
8500,1250,21.0/26,17204.82674009499,5.374540799999977
8500,1500,21.0/26,17204.82674009499,6.618912399999999
8500,1750,21.0/26,17204.82674009499,6.5897767999999814
8500,2000,19.0/26,17161.673720275743,7.167297299999973
8500,2250,19.0/26,17161.673720275743,6.817720300000019
8500,2500,19.0/26,17161.673720275743,8.099184599999944
8500,2750,19.0/26,17161.673720275743,14.349581599999965
8500,3000,19.0/26,17161.673720275743,7.811667299999954
8500,3250,21.0/26,17204.82674009499,9.759723899999926
8500,3500,21.0/26,17204.82674009499,11.611307600000146
8500,3750,5.0/26,16154.471242630505,9.237545799999907
8500,4000,21.0/26,17204.82674009499,10.105060999999978
9000,500,6.0/26,16008.995540209206,2.6696169000001646
9000,750,19.0/26,17161.673720275743,4.073049399999945
9000,1000,19.0/26,17161.673720275743,5.633125099999916
9000,1250,19.0/26,17161.673720275743,7.1740213000000495
9000,1500,21.0/26,17204.82674009499,5.663308000000143
9000,1750,21.0/26,17204.82674009499,5.946056200000157
9000,2000,21.0/26,17204.82674009499,6.018104500000163
9000,2250,21.0/26,17204.82674009499,10.018222800000103
9000,2500,21.0/26,17204.82674009499,7.819660299999896
9000,2750,21.0/26,17204.82674009499,10.170040700000072
9000,3000,19.0/26,17161.673720275743,9.287521199999901
9000,3250,12.0/26,16439.6916634732,7.741806700000097
9000,3500,19.0/26,17161.673720275743,9.81747519999999
9000,3750,19.0/26,17161.673720275743,8.14233420000005
9000,4000,21.0/26,17204.82674009499,11.008429700000079
9500,500,3.0/26,15838.735988097003,2.996597999999949
9500,750,21.0/26,17204.82674009499,4.185089900000094
9500,1000,21.0/26,17204.82674009499,4.993001100000129
9500,1250,21.0/26,17204.82674009499,5.386228699999947
9500,1500,2.0/26,16001.83688555686,6.115988799999968
9500,1750,4.0/26,15940.452662823347,5.609765000000152
9500,2000,21.0/26,17204.82674009499,5.882023699999991
9500,2250,2.0/26,16001.83688555686,7.384613400000035
9500,2500,21.0/26,17204.82674009499,8.164549400000169
9500,2750,11.0/26,16519.84262809666,9.546207900000127
9500,3000,21.0/26,17204.82674009499,9.291549900000064
9500,3250,2.0/26,15961.285226038497,8.230167800000117
9500,3500,21.0/26,17204.82674009499,13.531925600000022
9500,3750,19.0/26,17161.673720275743,9.788900300000023
9500,4000,21.0/26,17204.82674009499,12.85681939999995
10000,500,20.0/26,17157.517488695703,3.4368537999998807
10000,750,19.0/26,17161.673720275743,4.762712200000124
10000,1000,21.0/26,17204.82674009499,4.730686400000195
10000,1250,21.0/26,17204.82674009499,4.962902400000075
10000,1500,21.0/26,17204.82674009499,7.548409499999934
10000,1750,21.0/26,17204.82674009499,8.75040019999983
10000,2000,19.0/26,17161.673720275743,7.088972799999965
10000,2250,21.0/26,17204.82674009499,9.628575700000056
10000,2500,19.0/26,17161.673720275743,9.483977399999958
10000,2750,19.0/26,17161.673720275743,8.358199699999886
10000,3000,21.0/26,17204.82674009499,10.785213000000113
10000,3250,21.0/26,17204.82674009499,10.869328799999948
10000,3500,21.0/26,17204.82674009499,8.451663099999905
10000,3750,21.0/26,17204.82674009499,12.02968379999993
10000,4000,21.0/26,17204.82674009499,9.27688709999984
